Address,Company Name,Credit Score Alpha,Employee_Change,Estimated Labor Cost,Google_Reviews,Google_Scores,Grocery_within_Zip,Sales_Change,Sales_per_employee,Square Footage,Supermarket_within_5_miles,county_personal_income,county_population,lat,long
1074 Raritan Rd,Clark Lunch Box,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.2593562002921497,0.4126127055277199,-0.7921082293263005,-0.025089684359558894,-0.058872725869954054,-0.33851481770346814,0.3478793042339222,0.1328016401818071,-0.07447106989457189,40.62819010000001,-74.3151635
517 Lincoln Pl,Hudson Food Market,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.33091015469929075,-0.19541112800120206,0.4967615375507553,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,-0.17925012197638773,0.06877924636311937,1.0163154704469952,40.7626554,-74.24664090000002
430 Clifton Ave,Feldman's Grocery,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,-0.3165993638178626,1.0206365390566419,0.3574242654559385,-0.025089684359558894,0.0404959245116567,-0.33851481770346814,-0.6310753444423677,-0.9589394409025067,0.10321018800627499,40.0948442,-74.215399
9 S Tennessee Ave,Bongo African Grocery,-0.1852492211091664,-0.04524736815191293,-0.44076346073549644,-0.2665115957328638,0.10860078876325892,1.6637111913448466,-0.025089684359558894,0.07003795570618962,-0.33851481770346814,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.36168,-74.42734499999997
515 Newark Ave # A,Newark Supermarket,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.2987108752160773,-0.3474170863834319,2.377814710830783,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,1.5527465641432021,-0.0640722114336654,0.49553932585685845,40.730105,-74.05555490000002
112 Norwood Ave,Deal Food & Liquor Store,0.816254380512265,-0.04524736815191293,-0.017249975543989108,-0.3523763410214331,0.10860078876325892,-1.03594845549223,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.8569879556753577,0.8958816140225303,0.19790900718353802,40.253485,-74.00085200000002
1356 S Broad St,Quick Stop,0.816254380512265,-0.04524736815191293,-0.03099977593238731,-0.34164324786036193,-0.04340516961897089,-0.5656851621722231,-0.025089684359558894,-0.09110039626398997,-0.1258889694565166,-0.32985852946504773,0.2112207761550633,-0.9564354739522012,40.2022631,-74.7378446
7415 Broadway,Mike Food Mart,-1.1867528227305977,-0.04524736815191293,-0.31734733050005254,-0.345220945580719,-1.259452836676814,0.61868165063372,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7963372,-74.0034818
147 Irving Ave,Abarrotes Los Puentes,-0.1852492211091664,-0.04524736815191293,-0.42965690737884077,0.14850133982855454,-0.04340516961897089,0.13100119830186108,-0.025089684359558894,-0.06692964346846303,-0.1258889694565166,-1.2335089743970078,-1.7600784430643401,-1.9608277196301276,39.4345899,-75.2264838
722 Main St,Bamboo Leaf,0.816254380512265,-0.04524736815191293,0.3963856529803568,0.7853315340521103,0.4126127055277199,-0.9314455014211174,-0.025089684359558894,-1.0453993155801866,-0.1258889694565166,-0.7816837519310277,0.8958816140225303,0.19790900718353802,40.2048797,-74.0171032
87 Railroad Ave,Tims Westview Svc Station,0.816254380512265,-0.04524736815191293,0.036883137691411425,-0.30228857293643435,0.2606067471454901,-0.7921082293263005,-0.025089684359558894,5.619465545372008,-0.33851481770346814,0.7997045266999022,1.3054760209625458,1.675358244521159,40.8623898,-74.0300352
917 Grand Ave,Anj Deli & Mini Market,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.33448785241964785,-0.9554409199123531,0.61868165063372,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7617032,-74.0469327
127 Ark Rd # 24,Shop Rite,0.816254380512265,-0.04524736815191293,-0.06747618186085319,3.6224458262952544,-0.19541112800120206,-0.3915135720537021,-0.025089684359558894,8.460871818446174,-0.1258889694565166,-0.25455432572071773,-0.2805854435696281,-0.6089212305672501,39.9729867,-74.8700843
100 Kings Way E # D6,Corner Stone,1.8177579821336962,-0.04524736815191293,1.8576162873155009,0.49553801870318887,1.0206365390566419,-0.4785993671129626,-0.025089684359558894,-0.15152727825280732,4.638835921231473,-0.7063795481866977,-0.7623999126511916,-1.3152772463628395,39.7324134,-75.0635418
5504 Bergenline Ave,Super Sale Inc,-0.1852492211091664,-0.04524736815191293,-0.3301719122191996,-0.29155547977536317,0.2606067471454901,1.4895396012263253,-0.9715773942641496,-0.11258550986001392,-0.1258889694565166,3.058830639029802,-0.25502620573365153,0.43542853017072364,40.7856219,-74.0183987
1267 Ringwood Ave,Meating Place,-0.1852492211091664,-0.04524736815191293,-0.6284423232244434,-0.25577850257179263,1.0206365390566419,-0.9488626604329694,-0.025089684359558894,-0.41069146100484616,-0.33851481770346814,-0.8569879556753577,-1.020821182621529,-0.33081199544868906,41.0219991,-74.2964782
1353 Stelton Rd,Four Seasons Thai Cuisine,1.8177579821336962,-0.04524736815191293,0.26685837176912497,1.5402257530474488,-0.04340516961897089,-0.3915135720537021,-0.025089684359558894,-0.1206424274585229,0.17190633621148277,-0.10394591823205775,-0.33548189995059047,1.1844876854203736,40.5398289,-74.42219720000001
1000 Woodlane Rd,Nosso Mini Market,-0.1852492211091664,-0.04524736815191293,-0.32649119860871706,-0.33448785241964785,0.5646186639099497,-0.8966111833974131,-0.025089684359558894,-0.08035783946597799,-0.33851481770346814,-0.10394591823205775,-0.2805854435696281,-0.6089212305672501,40.0556945,-74.89526359999998
316 Main St,Boonton Smoke & Deli,0.816254380512265,-0.04524736815191293,0.0033375745969874125,-0.345220945580719,-1.5634647534412744,-0.879194024385561,-0.025089684359558894,0.06914095221355562,-0.33851481770346814,-1.0075963631640177,2.2092426305342894,-0.3786912040983475,40.90371629999999,-74.40868409999999
920 Prospect St,Glen Rock Food Inc,0.816254380512265,-0.04524736815191293,0.036883137691411425,-0.34164324786036193,0.10860078876325892,-0.879194024385561,-0.025089684359558894,0.006479618410751785,-0.33851481770346814,0.04666248925660225,1.3054760209625458,1.675358244521159,40.95201779999999,-74.1079403
79 S Main St,Asian Food Market,-0.1852492211091664,-0.04524736815191293,0.3963856529803568,1.486560287242093,-0.04340516961897089,-0.8617768653737089,-0.025089684359558894,-0.1206424274585229,0.17190633621148277,-1.0075963631640177,0.8958816140225303,0.19790900718353802,40.3036442,-74.25112920000002
151 Corbin St,Swift Fuel,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.35595403874179016,1.1726424974388716,-0.4437650490892584,-0.025089684359558894,5.151267321165853,-0.33851481770346814,0.2725751004895922,0.06877924636311937,1.0163154704469952,40.6944615,-74.15616779999998
3029 State Route 27 # 5,Shaan Halal Meat Market,-0.1852492211091664,-0.04524736815191293,-0.30372348780460096,0.034015012777128796,-0.8034349615301226,-0.879194024385561,-0.025089684359558894,-0.11795678825901991,-0.1258889694565166,-1.3841173818856676,2.5625665477174504,-1.1238721328169772,40.4401786,-74.5341983
333 Sicklerville Rd,One Stop Shoppe,-0.1852492211091664,-0.04524736815191293,-0.400237608551997,-0.3201770615382196,-0.19541112800120206,-0.548268003160371,-0.025089684359558894,-0.1609270154510678,-0.1258889694565166,-0.5557711406980377,-0.8101959686032327,-0.33682221351951763,39.715985,-74.9685725
1100 Broadway,Duran Grocery,0.816254380512265,-0.04524736815191293,0.04404601538019017,0.09483587402319872,-0.04340516961897089,-0.32184493600629366,-0.025089684359558894,-0.1609270154510678,-0.33851481770346814,0.9503129341885622,-0.8101959686032327,-0.33682221351951763,39.9322368,-75.11930550000002
323 E Jimmie Leeds Rd,Pitney Italian Mkt,-0.1852492211091664,-0.04524736815191293,-0.44076346073549644,-0.21284612992750798,0.7166246222921808,-0.548268003160371,-0.025089684359558894,0.07003795570618962,0.17190633621148277,-1.0829005669083478,-1.1910826154672347,-1.4351783910065778,39.4663379,-74.4977665
490 Main St,Mediterranean Gourmet,-0.1852492211091664,-0.04524736815191293,-0.5507197758132342,-0.17706915272393742,1.0206365390566419,-0.33926209501814575,-0.025089684359558894,0.008268254117620779,-0.1258889694565166,1.6280507678875322,1.3054760209625458,1.675358244521159,40.8554854,-73.9777657
1031 S Orange Ave,Frederick's Supermarket,-0.1852492211091664,-0.04524736815191293,-0.4441492683987367,-0.29155547977536317,0.2606067471454901,0.46192721952705107,-0.693198656056917,-0.045444529872439084,-0.1258889694565166,0.2725751004895922,-0.13574119095138734,1.0010799453608292,40.7464714,-74.2312073
676 Franklin Blvd,Island Breeze,0.816254380512265,-0.04524736815191293,0.5074731295131406,0.2701430623206944,-0.3474170863834319,0.30517278842038215,-0.025089684359558894,-1.019794431452125,-0.1258889694565166,-0.6310753444423677,2.5625665477174504,-1.1238721328169772,40.4860804,-74.481824
3701 Bergen Tpke # 1,One Stop Deli Grocery,-1.1867528227305977,-0.04524736815191293,-0.5809342815192426,-0.3523763410214331,0.10860078876325892,0.61868165063372,-0.025089684359558894,-0.10989987066051092,-0.1258889694565166,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7773003,-74.0325041
35 S White Horse Pike,India Bazaar,1.8177579821336962,-0.04524736815191293,0.9326132638955463,0.6780006024413987,0.2606067471454901,-0.9488626604329694,-0.025089684359558894,-0.1609270154510678,0.17190633621148277,0.12196669300093224,-0.8101959686032327,-0.33682221351951763,39.8324153,-75.0031993
635 S Olden Ave,Olden Deli & Grocery,-0.1852492211091664,-0.04524736815191293,-0.23438014036870314,-0.3273324569789337,0.2606067471454901,-0.8095253883381526,-0.025089684359558894,-0.09020339277135597,-0.1258889694565166,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.218034,-74.7314436
777 Passaic Ave # 230,Twinings North America Inc,1.8177579821336962,-0.04524736815191293,3.4770569547720758,-0.3273324569789337,-0.9554409199123531,-0.8966111833974131,-0.025089684359558894,-0.6008347163296581,16.550733232324497,0.6490961192112422,-1.020821182621529,-0.33081199544868906,40.8356892,-74.1466589
69 W Broad St,Franklin Riggins,-0.1852492211091664,-0.04524736815191293,-0.42965690737884077,-0.23789001397000736,-0.04340516961897089,0.13100119830186108,-0.025089684359558894,-0.06692964346846303,-0.1258889694565166,-1.2335089743970078,-1.7600784430643401,-1.9608277196301276,39.4281904,-75.2393147
490 Kinderkamack Rd,Yasai Net LLC,-1.1867528227305977,-0.04524736815191293,-0.256918319250781,-0.2736669911735779,0.7166246222921808,-0.8443597063618568,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,0.19727089674526224,1.3054760209625458,1.675358244521159,40.9243103,-74.034164
310 Renner Ave,Quality Minimarket,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.34164324786036193,-0.04340516961897089,0.28775562940853006,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,0.4231835079782522,0.06877924636311937,1.0163154704469952,40.7138673,-74.21217759999998
260 Gregory Ave,El Bodegon,-0.1852492211091664,-0.04524736815191293,-0.6284423232244434,-0.3380655501400049,0.2606067471454901,3.248672661423388,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.7997045266999022,-1.020821182621529,-0.33081199544868906,40.8588463,-74.12970779999998
80 Kinderkamack Rd,J Wellness Shop,-1.1867528227305977,-0.04524736815191293,0.6244860515757964,-0.3380655501400049,0.7166246222921808,-0.9488626604329694,-0.025089684359558894,0.005045487078217187,0.17190633621148277,0.04666248925660225,1.3054760209625458,1.675358244521159,40.9438802,-74.0288417
241 Harrison Ave,Ding Food Market,-2.188256424352029,-0.04524736815191293,-0.31734733050005254,-0.08047131427429695,0.8686305806744107,-0.5831023211840752,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,-0.17925012197638773,-0.0640722114336654,0.49553932585685845,40.7461203,-74.1583836
86 Mill St,Busy Bee Foods,1.8177579821336962,-0.04524736815191293,0.053345782868881406,-0.34164324786036193,0.4126127055277199,-0.6179366392077794,-0.025089684359558894,-0.016439626517806758,0.17190633621148277,-1.1582047706526777,-0.3096985551405108,-2.0187064256538645,41.0642375,-74.7557203
597 Park Ave,Park Avenue Meat & Produce Mkt,-0.1852492211091664,-0.04524736815191293,-0.2240677898061622,-0.3595317364621472,1.1726424974388716,0.39225858347964265,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.6310753444423677,0.8958816140225303,0.19790900718353802,40.2502581,-74.2699257
66 Morris St # 1,Green Life Market,1.8177579821336962,-0.04524736815191293,6.2209688318419305,-0.21642382764786502,-0.04340516961897089,-0.32184493600629366,-0.025089684359558894,-0.7585354501244739,11.445585765071458,-0.5557711406980377,2.2092426305342894,-0.3786912040983475,40.7137917,-74.03667320000002
3335 Route 524,Country Farm,-1.1867528227305977,-0.04524736815191293,-0.6377034183305081,-0.3523763410214331,1.1726424974388716,-0.5831023211840752,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.8569879556753577,0.8958816140225303,0.19790900718353802,40.2184894,-74.2568308
190 W Passaic St,Super Shop Food,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.3165993638178626,0.2606067471454901,-0.879194024385561,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,0.4231835079782522,1.3054760209625458,1.675358244521159,40.9137438,-74.0798467
653 Hamilton St,Nyamekye African Market,-1.1867528227305977,-0.04524736815191293,-0.30372348780460096,-0.2593562002921497,0.10860078876325892,0.30517278842038215,-0.025089684359558894,-0.11795678825901991,-0.1258889694565166,-0.6310753444423677,2.5625665477174504,-1.1238721328169772,40.4924573,-74.47080859999998
168 S Center St # 1,Hudson Middle Food,-0.1852492211091664,-0.04524736815191293,-0.274171097284671,-0.3523763410214331,-0.8034349615301226,0.4967615375507553,-0.025089684359558894,-0.04723316557930808,-0.1258889694565166,-0.17925012197638773,0.06877924636311937,1.0163154704469952,40.7671383,-74.2305423
412 Springfield Ave,Bonji Bowl,-1.1867528227305977,-0.04524736815191293,0.3551196506964092,-0.3165993638178626,0.4126127055277199,-0.8443597063618568,-0.025089684359558894,-0.9272311908020548,-0.1258889694565166,-0.10394591823205775,0.1328016401818071,-0.07447106989457189,40.717805,-74.3591991
1682 Springfield Ave,Springfield Avenue Deli,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.30228857293643435,0.4126127055277199,-0.9836969784566737,-0.025089684359558894,-0.058872725869954054,-0.33851481770346814,-0.32985852946504773,0.1328016401818071,-0.07447106989457189,40.6983299,-74.4202963
453 Ramapo Valley Rd,Mini Mart,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.2987108752160773,0.2606067471454901,-0.7921082293263005,-0.025089684359558894,0.005582614918117785,-0.1258889694565166,-0.7063795481866977,1.3054760209625458,1.675358244521159,41.0290784,-74.2373286
2325 Spruce St,Super 7 Deli,0.816254380512265,1.4261426112242033,0.17238058796144382,-0.2522008048514356,0.10860078876325892,-0.35667925402999784,1.3841304830725891,-1.0262399655309322,-0.1258889694565166,-0.9322921594196877,0.2112207761550633,-0.9564354739522012,40.25793779999999,-74.7619147
498 Ocean Ave,Just Groceries,-0.1852492211091664,-0.04524736815191293,-0.3301719122191996,-0.34164324786036193,-0.6514290031478929,1.7856313044278112,-1.138604637188489,-1.0579305080850676,-0.33851481770346814,0.19727089674526224,-0.25502620573365153,0.43542853017072364,40.7034334,-74.0803714
1200 S Church St,Skyler's Hoagie,-0.1852492211091664,-0.04524736815191293,0.4505538525028503,0.03759271049748585,0.7166246222921808,-0.3915135720537021,-0.025089684359558894,-1.062764658644173,0.8100391340714814,-0.25455432572071773,-0.2805854435696281,-0.6089212305672501,39.9199498,-74.9283212
75 Morristown Rd,Bernardsville Food Store,-0.1852492211091664,-0.04524736815191293,-0.30372348780460096,-0.2736669911735779,-0.6514290031478929,-0.9662798194448216,-0.025089684359558894,-0.11795678825901991,-0.1258889694565166,-1.1582047706526777,2.5625665477174504,-1.1238721328169772,40.7189382,-74.5634689
29 Emmons Dr # G30,Wegmans Food Markets Inc,-2.188256424352029,-0.04524736815191293,-0.23438014036870314,5.7475982721873455,0.5646186639099497,-0.4960165261248147,-0.025089684359558894,-0.09020339277135597,0.17190633621148277,-0.8569879556753577,0.2112207761550633,-0.9564354739522012,40.31139320000001,-74.6652936
205 Kates Blvd,One Stop Food Market,-0.1852492211091664,-0.04524736815191293,-0.6370890700128852,-0.3523763410214331,-1.8674766702057353,-0.4960165261248147,-0.025089684359558894,-0.06692964346846303,-0.33851481770346814,-1.0829005669083478,-1.7600784430643401,-1.9608277196301276,39.38722,-75.03209840000002
87 N Beverwyck Rd,Gene's III,-0.1852492211091664,-0.04524736815191293,-0.2792820274379122,-0.22357922308857914,-0.49942304476566235,-0.8966111833974131,-0.025089684359558894,0.07003795570618962,0.17190633621148277,-0.7816837519310277,2.2092426305342894,-0.3786912040983475,40.8830685,-74.3828014
181 Main St,Monmouth Health Foods,0.816254380512265,-0.04524736815191293,1.0168390957668758,-0.3201770615382196,1.1726424974388716,-0.8095253883381526,-0.025089684359558894,-0.6929843685430048,-0.1258889694565166,-0.6310753444423677,0.8958816140225303,0.19790900718353802,40.1222866,-74.04949659999998
1215 Bayshore Rd,Gaiss Market,1.8177579821336962,-0.04524736815191293,1.3824447073263275,0.29876464408355086,0.7166246222921808,-1.0011141374685257,-0.025089684359558894,0.8417134094561827,0.17190633621148277,-1.0075963631640177,-0.3213068164300403,-2.235524597023312,39.0275007,-74.9335273
16 Manor Rd,J & M Gourmet Foods,-0.1852492211091664,-0.04524736815191293,0.005545321586857977,-0.29155547977536317,0.2606067471454901,-0.7572739113025962,-0.30346842256679146,0.06914095221355562,-0.1258889694565166,-0.40516273320937773,1.8392980458980384,-0.3864553504354127,40.8805342,-74.4792369
293 Hamilton Ave,Coco Supermarket,-1.1867528227305977,-0.04524736815191293,-0.6284423232244434,-0.2593562002921497,-0.19541112800120206,2.0294715305937405,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.12196669300093224,-1.020821182621529,-0.33081199544868906,40.920129,-74.1592507
675 Batchelor St,Natural Foods General Store,1.8177579821336962,-0.04524736815191293,0.9038737838110723,-0.2343123162496503,0.4126127055277199,0.2703384703966779,-0.025089684359558894,0.03848169511202945,-0.1258889694565166,-0.7816837519310277,-0.9589394409025067,0.10321018800627499,39.9566319,-74.170007
500 Magnolia Ave # A,Angel Food Market,-1.1867528227305977,-0.04524736815191293,-0.6445810854139985,-0.2736669911735779,-0.04340516961897089,0.28775562940853006,-0.025089684359558894,-0.05618708667045106,-0.1258889694565166,0.4231835079782522,0.1328016401818071,-0.07447106989457189,40.6579279,-74.1913801
815 Hooper Ave,Santa Maria LA Bella Mexican,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,-0.1806468504442945,0.4126127055277199,0.2703384703966779,-0.025089684359558894,0.0404959245116567,-0.1258889694565166,-0.7816837519310277,-0.9589394409025067,0.10321018800627499,39.9623892,-74.18771109999999
1318 Pacific Ave,Zia Deli & Grocery,-1.1867528227305977,-0.04524736815191293,-0.44076346073549644,0.06621429226034228,0.5646186639099497,1.6637111913448466,-0.025089684359558894,-1.0498735904865586,-0.33851481770346814,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.3606365,-74.4266167
1665 Stelton Rd # A,Quick Stop Food Stores,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.280822386614292,-0.19541112800120206,-0.3915135720537021,-0.025089684359558894,-0.1206424274585229,0.17190633621148277,-0.10394591823205775,-0.33548189995059047,1.1844876854203736,40.5337834,-74.4185787
208 Watchung Ave,Washington Mini-Mart,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.3595317364621472,1.1726424974388716,-0.19992482292332892,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,-0.5557711406980377,0.06877924636311937,1.0163154704469952,40.78536550000001,-74.2274589
136 Oakland Ave,Anna's Market,-2.188256424352029,-0.04524736815191293,-0.256918319250781,-0.01607275530786997,-0.49942304476566235,-0.9140283424092652,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,-0.40516273320937773,1.3054760209625458,1.675358244521159,40.97299520000001,-73.960303
152 48th St,LA Placita Supermarket,-1.1867528227305977,-0.04524736815191293,-0.31734733050005254,1.5438034507678058,0.10860078876325892,2.551986300949304,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7800384,-74.01779429999998
2 Austin Ave,Astir IT Solutions,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.3595317364621472,1.1726424974388716,-0.4611822081011105,-0.025089684359558894,-0.1206424274585229,0.17190633621148277,0.19727089674526224,-0.33548189995059047,1.1844876854203736,40.5623372,-74.30192070000003
75b 1st St,Food Depot,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,0.7889092317724674,-0.3474170863834319,0.775436081740389,2.7472417834995904,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7483459,-74.1875735
139 Speedwell Ave,LC Supermarket,-0.1852492211091664,-0.04524736815191293,0.0033375745969874125,-0.2343123162496503,-0.04340516961897089,-0.32184493600629366,-0.025089684359558894,0.06914095221355562,-0.1258889694565166,-0.5557711406980377,2.2092426305342894,-0.3786912040983475,40.8022273,-74.481709
228 Drs James Parker Blvd,A1 Liquors,-2.188256424352029,17.611432384361482,-0.017249975543989108,-0.29155547977536317,1.1726424974388716,-0.2870106179825894,6.483213228244945,-0.5060316525872024,-0.33851481770346814,-0.48046693695370774,0.8958816140225303,0.19790900718353802,40.34123020000001,-74.07840959999999
701 State Rt 440,Asian Food Market,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,2.166322854109933,-0.04340516961897089,0.94960767185891,-0.025089684359558894,-0.11258550986001392,0.8100391340714814,1.0256171379328922,-0.0640722114336654,0.49553932585685845,40.7204276,-74.095239
67 Belleville Ave,East West Asian Market,-1.1867528227305977,-0.04524736815191293,-0.4642878092167531,0.38462938937212016,-0.49942304476566235,0.2529213113848258,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,0.4984877117225822,0.06877924636311937,1.0163154704469952,40.7977978,-74.1821524
216 Horseneck Rd,Fairfield Food Market,0.816254380512265,-0.04524736815191293,-0.08405438605781898,-0.345220945580719,-1.8674766702057353,-0.7050224342670399,-0.025089684359558894,-0.046787349472190584,-0.33851481770346814,-0.8569879556753577,0.06877924636311937,1.0163154704469952,40.8755701,-74.31370030000002
814 Amboy Ave,Quick Stop Deli,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.09120440743536812,1.0206365390566419,0.6012644916218679,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.48046693695370774,-0.33548189995059047,1.1844876854203736,40.5276089,-74.27503829999998
622 Station Ave,John's Friendly Market,1.8177579821336962,-0.04524736815191293,0.7104714517667073,0.06263659453998523,0.7166246222921808,-1.0533656145040822,-0.025089684359558894,-0.16054565468473836,0.17190633621148277,0.7244003229555722,-0.8101959686032327,-0.33682221351951763,39.8814091,-75.05951759999998
80 1st Ave # E,TNC Mini Mart,-0.1852492211091664,-0.04524736815191293,-0.43088560401408665,-0.3523763410214331,0.10860078876325892,-0.9488626604329694,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.8569879556753577,0.8958816140225303,0.19790900718353802,40.41364179999999,-74.037563
5004 Landis Ave,Cappuccio's Eastside Deli,-0.1852492211091664,-0.04524736815191293,-0.44076346073549644,-0.07689361655393989,0.10860078876325892,0.4967615375507553,-0.025089684359558894,0.07003795570618962,-0.33851481770346814,-0.7816837519310277,-1.1910826154672347,-1.4351783910065778,39.4814023,-74.9198268
151 Kansas St,El Pautenito's & Deli,-1.1867528227305977,-0.04524736815191293,-0.256918319250781,-0.17349145500358037,-0.04340516961897089,0.2703384703966779,-0.025089684359558894,0.005582614918117785,-0.1258889694565166,0.3478793042339222,1.3054760209625458,1.675358244521159,40.8770754,-74.0497605
155 Gatzmer Ave,Jamesburg Deli & Grocery,0.816254380512265,-0.04524736815191293,-0.17769346997559743,-0.3130216660975055,-0.49942304476566235,-0.4785993671129626,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-1.2335089743970078,-0.33548189995059047,1.1844876854203736,40.3475315,-74.43845909999997
22 Wall St,Welsh Farms,-0.1852492211091664,-0.04524736815191293,-0.43088560401408665,-0.34164324786036193,-0.04340516961897089,-0.8966111833974131,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.5557711406980377,0.8958816140225303,0.19790900718353802,40.2920451,-74.00322659999998
495 Avenel St,Sandwich Time,-1.1867528227305977,-0.04524736815191293,-0.17769346997559743,0.20216680563391037,0.2606067471454901,-0.6527709572314836,-0.025089684359558894,-1.0301771125974035,-0.33851481770346814,0.19727089674526224,-0.33548189995059047,1.1844876854203736,40.5829352,-74.29065179999998
601 Central Ave,Steve's Market,-1.1867528227305977,-0.04524736815191293,-0.6544045208775929,-0.2844000843346491,-0.19541112800120206,0.4967615375507553,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,-0.25455432572071773,0.06877924636311937,1.0163154704469952,40.7612201,-74.22467409999999
264 Main St,Circle P Food Store,-0.1852492211091664,-0.04524736815191293,-0.5507197758132342,-0.3273324569789337,-0.04340516961897089,-0.9314455014211174,-0.025089684359558894,0.008268254117620779,-0.33851481770346814,0.12196669300093224,1.3054760209625458,1.675358244521159,41.57666879999999,-73.4107116
2640 Sicklerville Rd,E-Z Food Stop Inc,-0.1852492211091664,-0.04524736815191293,-0.400237608551997,-0.3487986433010761,0.4126127055277199,-0.548268003160371,-0.025089684359558894,-0.1609270154510678,-0.33851481770346814,-0.5557711406980377,-0.8101959686032327,-0.33682221351951763,39.7698894,-75.0451204
11 Franklin St,Chateau Of Spain Restaurant,1.8177579821336962,-0.04524736815191293,1.2467625963275382,4.649245072037729,0.2606067471454901,0.1832526753374174,-0.025089684359558894,-1.0308324085620824,0.17190633621148277,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7312277,-74.1738828
475 W Side Ave # A,National News III,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.34164324786036193,-0.04340516961897089,0.94960767185891,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,1.0256171379328922,-0.0640722114336654,0.49553932585685845,40.7175589,-74.0850094
295 Mount Pleasant Ave,Freddy's Corner,-0.1852492211091664,-0.04524736815191293,-0.6284423232244434,-0.3058662706567914,-1.4114587950590445,-0.26959345897073733,-0.025089684359558894,0.46482691803312964,-0.33851481770346814,0.04666248925660225,-1.020821182621529,-0.33081199544868906,40.8937887,-74.1996581
212 N Livingston Ave,Livingston Mart,0.816254380512265,-0.04524736815191293,-0.274171097284671,-0.2879777820550061,-0.19541112800120206,-0.6876052752551879,-0.025089684359558894,-0.04723316557930808,-0.33851481770346814,-0.48046693695370774,0.06877924636311937,1.0163154704469952,40.8078059,-74.3131182
128 Durham Ave,Patidar Cash Carry,0.816254380512265,-0.04524736815191293,0.4891342926414863,1.1967667718931716,-0.49942304476566235,-0.25217629995888524,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,0.4231835079782522,-0.33548189995059047,1.1844876854203736,40.5584514,-74.4169002
10 Malcolm Ave # 1,Food Ingredient Solutions,1.8177579821336962,-0.04524736815191293,4.737706447139036,-0.3523763410214331,1.1726424974388716,-1.0185312964803779,-0.025089684359558894,0.004873606169448996,2.0863047297914785,0.9503129341885622,1.3054760209625458,1.675358244521159,40.8554819,-74.069365
37 Franklin St,National Food Stores Inc,1.8177579821336962,-0.04524736815191293,0.10606232571151782,-0.29155547977536317,0.2606067471454901,-0.3915135720537021,-0.025089684359558894,-0.04651878555224028,-0.1258889694565166,0.5737919154669122,0.06877924636311937,1.0163154704469952,40.7791157,-74.1783941
